Restoran Adı,Sipariş No,Restoran ID,Teslimat Tipi,Ödeme Yöntemi,Ödeme Yöntemi.1,Sipariş Durumu,Siparişin Alındığı Tarih,Kabul Edilme Zamanı,Tahmini Teslim Alınmaya Hazır Olma Süresi,Teslim Alınmaya Hazır Olma Süresi,Kuryenin Teslim Almaya Yakın Olma Zamanı,Sipariş Teslim Tarihi,Tahmini Teslimat Zamanı,Teslimat zamanı,İptal Edilme Zamanı,İptal Sebebi,İptal Kaynağı,Toplam,Paketleme ücreti,Minimum gönderim tutarı,Unnamed: 21,KDV Bedeli,Sipariş İletim Hizmeti Bedeli,Restoran İndirimi,Restoran Kuponu,Komisyon,Unnamed: 27,Unnamed: 28,Faturalandırılabilir,Ödeme Yapıldı,Tahmini Kazanç,İşletme tarafından tahsil edilmiş nakit tutar,Yemeksepeti'ne geri ödenecek tutar,Ödeme Tutarı,Yemeksepeti İndirimi,Yemeksepeti Tarafından Karşılanan Kupon,Toplam İndirim,Toplam Kupon,Vergi Tutarı,Ürünler
Arthur's Pizza,vz11-ttlh,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,05/10/2024 18:19,05/10/2024 18:19,05/10/2024 18:30,05/10/2024 18:27,05/10/2024 18:33,05/10/2024 18:35,05/10/2024 18:37,05/10/2024 18:45,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Torino
Arthur's Pizza,vz11-ugg6,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,01/10/2024 19:01,01/10/2024 19:01,01/10/2024 19:11,,01/10/2024 19:08,01/10/2024 19:10,01/10/2024 19:13,01/10/2024 19:19,,,,"320,00","0,00","0,00","0,00","16,38","30,72","64,00","0,00","51,20","0,00","0,00",evet,,"157,70","0,00","0,00","157,70","0,00","0,00","64,00","0,00","0,00",1 Margherita
Arthur's Pizza,vz11-v2ld,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,09/10/2024 21:43,09/10/2024 21:44,09/10/2024 21:54,,09/10/2024 21:53,09/10/2024 21:55,09/10/2024 22:05,09/10/2024 22:05,,,,"320,00","0,00","0,00","0,00","19,39","19,20","0,00","100,00","32,00","0,00","50,85",evet,,"98,56","0,00","0,00","98,56","0,00","0,00","0,00","100,00","0,00",1 Napolitan
Arthur's Pizza,vz11-vdse,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,05/10/2024 18:30,05/10/2024 18:30,05/10/2024 18:43,,05/10/2024 18:50,05/10/2024 18:54,05/10/2024 18:55,05/10/2024 19:16,,,,"390,00","0,00","0,00","0,00","26,97","23,40","0,00","100,00","39,00","0,00","80,51",evet,,"120,12","0,00","0,00","120,12","0,00","0,00","0,00","100,00","0,00","1 Verona, 1 Coca-Cola (25 cl.)"
Arthur's Pizza,vz11-vuni,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,16/10/2024 20:41,16/10/2024 20:41,16/10/2024 20:53,16/10/2024 20:56,16/10/2024 20:54,16/10/2024 20:58,16/10/2024 20:53,16/10/2024 21:14,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Torino
Arthur's Pizza,vz11-x67h,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,16/10/2024 18:15,16/10/2024 18:15,16/10/2024 18:26,,16/10/2024 18:24,16/10/2024 18:26,16/10/2024 18:32,16/10/2024 18:28,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Roma
Arthur's Pizza,vz11-xjfl,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,09/10/2024 20:25,09/10/2024 20:25,09/10/2024 20:37,,09/10/2024 20:36,09/10/2024 20:39,09/10/2024 20:41,09/10/2024 20:44,,,,"390,00","0,00","0,00","0,00","26,97","23,40","0,00","100,00","39,00","0,00","80,51",evet,,"120,12","0,00","0,00","120,12","0,00","0,00","0,00","100,00","0,00","1 Verona, 1 Coca-Cola (25 cl.)"
Arthur's Pizza,vz11-yw3r,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,20/09/2024 23:52,20/09/2024 23:52,21/09/2024 00:07,21/09/2024 00:03,21/09/2024 00:19,21/09/2024 00:21,21/09/2024 00:21,21/09/2024 00:41,,,,"760,00","0,00","0,00","0,00","59,40","45,60","0,00","150,00","76,00","0,00","194,92",evet,,"234,08","0,00","0,00","234,08","0,00","0,00","0,00","150,00","0,00","1 Roma Pizza, 1 Napolitan Pizza (Orta), 1 Coca-Cola (25 cl.), 1 Fanta (25 cl.)"
Arthur's Pizza,vz11-zqx1,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,03/10/2024 15:31,03/10/2024 15:31,03/10/2024 15:42,,03/10/2024 15:35,03/10/2024 15:42,03/10/2024 15:51,03/10/2024 15:50,,,,"340,00","0,00","0,00","0,00","21,56","20,40","0,00","100,00","34,00","0,00","59,32",evet,,"104,72","0,00","0,00","104,72","0,00","0,00","0,00","100,00","0,00",1 Roma
Arthur's Pizza,vz11-zwfz,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,01/10/2024 21:18,01/10/2024 21:18,01/10/2024 21:32,,01/10/2024 21:26,01/10/2024 21:41,01/10/2024 21:47,01/10/2024 21:52,,,,"680,00","0,00","0,00","0,00","50,74","40,80","0,00","150,00","68,00","0,00","161,02",evet,,"209,44","0,00","0,00","209,44","0,00","0,00","0,00","150,00","0,00","1 Torino, 1 Roma"
Arthur's Pizza,vz11-0f3t,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,27/08/2024 21:36,27/08/2024 21:36,27/08/2024 21:46,27/08/2024 21:43,27/08/2024 21:40,27/08/2024 21:44,27/08/2024 22:03,27/08/2024 21:56,,,,"210,00","0,00","0,00","0,00","13,58","12,60","0,00","60,00","21,00","0,00","38,14",evet,,"64,68","0,00","0,00","64,68","0,00","0,00","0,00","60,00","0,00",1 Roma Pizza (Küçük Boy)
Arthur's Pizza,vz11-15ws,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,27/08/2024 18:34,27/08/2024 18:35,27/08/2024 18:47,,27/08/2024 18:44,27/08/2024 18:55,27/08/2024 19:02,27/08/2024 19:07,,,,"535,00","0,00","0,00","0,00","35,04","32,10","0,00","150,00","53,50","0,00","99,58",evet,,"164,78","0,00","0,00","164,78","0,00","0,00","0,00","150,00","0,00","1 Roma Pizza (Küçük Boy), 1 Milano Pizza (Orta)"
Arthur's Pizza,vz11-4pz6,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,22/08/2024 23:20,22/08/2024 23:20,22/08/2024 23:31,22/08/2024 23:34,22/08/2024 23:26,22/08/2024 23:34,22/08/2024 23:43,22/08/2024 23:45,,,,"325,00","0,00","0,00","0,00","19,93","19,50","0,00","100,00","32,50","0,00","52,97",evet,,"100,10","0,00","0,00","100,10","0,00","0,00","0,00","100,00","0,00",1 Torino Pizza (Orta)
Arthur's Pizza,vz11-69k1,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,22/08/2024 22:15,22/08/2024 22:15,22/08/2024 22:26,,22/08/2024 22:23,22/08/2024 22:26,22/08/2024 22:36,22/08/2024 22:34,,,,"325,00","0,00","0,00","0,00","15,60","29,25","81,25","0,00","48,75","0,00","0,00",evet,,"150,15","0,00","0,00","150,15","0,00","0,00","81,25","0,00","0,00",1 Roma Pizza (Orta)
Arthur's Pizza,vz11-7mo7,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,31/08/2024 22:08,31/08/2024 22:08,31/08/2024 22:20,31/08/2024 22:22,31/08/2024 22:14,31/08/2024 22:22,31/08/2024 22:31,31/08/2024 22:34,,,,"420,00","0,00","0,00","0,00","20,16","37,80","105,00","0,00","63,00","0,00","0,00",evet,,"194,04","0,00","0,00","194,04","0,00","0,00","105,00","0,00","0,00","1 Roma Pizza (Küçük Boy), 1 Milano Pizza (Küçük Boy)"
Arthur's Pizza,vz11-8rau,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,31/08/2024 00:34,31/08/2024 00:34,31/08/2024 00:44,31/08/2024 00:40,31/08/2024 00:39,31/08/2024 00:40,31/08/2024 00:47,31/08/2024 00:48,,,,"200,00","0,00","0,00","0,00","9,60","18,00","50,00","0,00","30,00","0,00","0,00",evet,,"92,40","0,00","0,00","92,40","0,00","0,00","50,00","0,00","0,00",1 Margherita Pizza (Küçük)
Arthur's Pizza,vz11-9556,vz11,Yemeksepeti Teslimatlı,,,İptal Edildi,29/08/2024 20:38,,29/08/2024 20:51,,,,,,29/08/2024 20:38,Yoğunluk,Satıcı,"650,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,"0,00","0,00","0,00","0,00","0,00","0,00","162,50","0,00","0,00",2 Roma Pizza (Orta)
Arthur's Pizza,vz11-bo1x,vz11,Yemeksepeti Teslimatlı,,,İptal Edildi,06/09/2024 23:28,06/09/2024 23:29,06/09/2024 23:43,,,,06/09/2024 23:56,,06/09/2024 23:32,Yoğunluk,Satıcı,"950,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",hayır,,"0,00","0,00","0,00","0,00","0,00","0,00","237,50","0,00","0,00","1 Margherita Pizza (Orta), 1 Roma Pizza (Orta), 1 Torino Pizza (Orta)"
Arthur's Pizza,vz11-dqg2,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,27/08/2024 20:18,27/08/2024 20:18,27/08/2024 20:28,,27/08/2024 20:26,27/08/2024 20:29,27/08/2024 20:39,27/08/2024 20:38,,,,"210,00","0,00","0,00","0,00","13,58","12,60","0,00","60,00","21,00","0,00","38,14",evet,,"64,68","0,00","0,00","64,68","0,00","0,00","0,00","60,00","0,00",1 Roma Pizza (Küçük Boy)
Arthur's Pizza,vz11-e3r4,vz11,Yemeksepeti Teslimatlı,,,İptal Edildi,17/09/2024 21:23,17/09/2024 21:23,17/09/2024 21:34,,17/09/2024 21:31,17/09/2024 21:38,17/09/2024 21:39,,17/09/2024 21:58,Ödeme sorunu,Müşteri,"325,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",hayır,,"0,00","0,00","0,00","0,00","0,00","0,00","100,00","0,00","0,00",1 Milano Pizza (Orta)
Arthur's Pizza,vz11-jaxr,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,29/08/2024 18:45,29/08/2024 18:45,29/08/2024 18:54,29/08/2024 18:52,29/08/2024 18:51,29/08/2024 18:55,29/08/2024 19:07,29/08/2024 19:07,,,,"200,00","0,00","0,00","0,00","12,50","12,00","0,00","60,00","20,00","0,00","33,90",evet,,"61,60","0,00","0,00","61,60","0,00","0,00","0,00","60,00","0,00",1 Margherita Pizza (Küçük)
Arthur's Pizza,vz11-l3gx,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,26/08/2024 22:00,26/08/2024 22:01,26/08/2024 22:13,,26/08/2024 22:04,26/08/2024 22:27,26/08/2024 22:30,26/08/2024 22:36,,,,"525,00","0,00","0,00","0,00","33,96","31,50","0,00","150,00","52,50","0,00","95,34",evet,,"161,70","0,00","0,00","161,70","0,00","0,00","0,00","150,00","0,00","1 Margherita Pizza (Küçük), 1 Milano Pizza (Orta)"
Arthur's Pizza,vz11-lej4,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,21/08/2024 22:36,21/08/2024 22:36,21/08/2024 22:49,21/08/2024 22:54,21/08/2024 22:46,21/08/2024 22:54,21/08/2024 23:03,21/08/2024 23:04,,,,"475,00","0,00","0,00","0,00","28,55","28,50","0,00","150,00","47,50","0,00","74,15",evet,,"146,30","0,00","0,00","146,30","0,00","0,00","0,00","150,00","0,00","1 Milano Pizza (Büyük boy), 1 Coca-Cola (25 cl.)"
Arthur's Pizza,vz11-mesy,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,12/09/2024 19:23,12/09/2024 19:24,12/09/2024 19:38,,12/09/2024 19:30,12/09/2024 19:48,12/09/2024 19:49,12/09/2024 19:59,,,,"975,00","0,00","0,00","0,00","82,68","58,50","0,00","150,00","97,50","0,00","286,02",evet,,"300,30","0,00","0,00","300,30","0,00","0,00","0,00","150,00","0,00",3 Milano Pizza (Orta)
Arthur's Pizza,vz11-moq9,vz11,Yemeksepeti Teslimatlı,,,İptal Edildi,,,21/08/2024 01:03,,,,,,21/08/2024 01:04,Ulaşılamıyor,Satıcı,"260,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,"0,00","0,00","0,00","0,00","0,00","0,00","60,00","0,00","0,00","1 Roma Pizza (Küçük Boy), 1 Coca-Cola Zero Sugar (25 cl.)"
Arthur's Pizza,vz11-mrdl,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,30/08/2024 21:19,30/08/2024 21:19,30/08/2024 21:32,,30/08/2024 21:25,30/08/2024 21:35,30/08/2024 21:43,30/08/2024 21:44,,,,"535,00","0,00","0,00","0,00","35,04","32,10","0,00","150,00","53,50","0,00","99,58",evet,,"164,78","0,00","0,00","164,78","0,00","0,00","0,00","150,00","0,00","1 Torino Pizza (Orta), 1 Verona Pizza (Küçük)"
Arthur's Pizza,vz11-o0kb,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,31/08/2024 23:56,31/08/2024 23:56,01/09/2024 00:06,01/09/2024 00:07,01/09/2024 00:14,01/09/2024 00:15,01/09/2024 00:19,01/09/2024 00:27,,,,"210,00","0,00","0,00","0,00","13,58","12,60","0,00","60,00","21,00","0,00","38,14",evet,,"64,68","0,00","0,00","64,68","0,00","0,00","0,00","60,00","0,00",1 Milano Pizza (Küçük Boy)
Arthur's Pizza,vz11-o7c3,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,21/08/2024 00:32,21/08/2024 00:33,21/08/2024 00:42,21/08/2024 00:41,21/08/2024 00:38,21/08/2024 00:46,21/08/2024 00:58,21/08/2024 00:58,,,,"200,00","0,00","0,00","0,00","12,50","12,00","0,00","60,00","20,00","0,00","33,90",evet,,"61,60","0,00","0,00","61,60","0,00","0,00","0,00","60,00","0,00",1 Margherita Pizza (Küçük)
Arthur's Pizza,vz11-pcb4,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,28/08/2024 23:06,28/08/2024 23:07,28/08/2024 23:16,28/08/2024 23:17,28/08/2024 23:11,28/08/2024 23:18,28/08/2024 23:21,28/08/2024 23:26,,,,"210,00","0,00","0,00","0,00","13,58","12,60","0,00","60,00","21,00","0,00","38,14",evet,,"64,68","0,00","0,00","64,68","0,00","0,00","0,00","60,00","0,00",1 Verona Pizza (Küçük)
Arthur's Pizza,vz11-ptop,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,05/09/2024 20:12,05/09/2024 20:12,05/09/2024 20:23,05/09/2024 20:24,05/09/2024 20:19,05/09/2024 20:24,05/09/2024 20:30,05/09/2024 20:34,,,,"325,00","0,00","0,00","0,00","15,60","29,25","81,25","0,00","48,75","0,00","0,00",evet,,"150,15","0,00","0,00","150,15","0,00","0,00","81,25","0,00","0,00",1 Torino Pizza (Orta)
Arthur's Pizza,vz11-rp3v,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,16/09/2024 18:52,16/09/2024 18:52,16/09/2024 19:05,,16/09/2024 19:13,16/09/2024 19:16,16/09/2024 19:16,16/09/2024 19:26,,,,"625,00","0,00","0,00","0,00","44,79","37,50","0,00","150,00","62,50","0,00","137,71",evet,,"192,50","0,00","0,00","192,50","0,00","0,00","0,00","150,00","0,00","1 Napolitan Pizza (Orta), 1 Verona Pizza (Orta)"
Arthur's Pizza,vz11-rumb,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,26/08/2024 23:09,26/08/2024 23:10,26/08/2024 23:19,,26/08/2024 23:15,26/08/2024 23:28,26/08/2024 23:24,26/08/2024 23:35,,,,"210,00","0,00","0,00","0,00","13,58","12,60","0,00","60,00","21,00","0,00","38,14",evet,,"64,68","0,00","0,00","64,68","0,00","0,00","0,00","60,00","0,00",1 Torino Pizza (Küçük Boy) (22 cm.)
Arthur's Pizza,vz11-uo7u,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,07/09/2024 18:12,07/09/2024 18:12,07/09/2024 18:24,,07/09/2024 18:25,07/09/2024 18:32,07/09/2024 18:16,07/09/2024 18:39,,,,"650,00","0,00","0,00","0,00","31,20","58,50","162,50","0,00","97,50","0,00","0,00",evet,,"300,30","0,00","0,00","300,30","0,00","0,00","162,50","0,00","0,00",2 Roma Pizza (Orta)
Arthur's Pizza,vz11-uui9,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,17/09/2024 18:45,17/09/2024 18:45,17/09/2024 19:00,17/09/2024 19:00,17/09/2024 19:03,17/09/2024 19:03,17/09/2024 19:07,17/09/2024 19:11,,,,"975,00","0,00","0,00","0,00","49,92","93,60","195,00","0,00","156,00","0,00","0,00",evet,,"480,48","0,00","0,00","480,48","0,00","0,00","195,00","0,00","0,00",3 Milano Pizza (Orta)
Arthur's Pizza,vz11-vthc,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,02/09/2024 18:49,02/09/2024 18:49,02/09/2024 18:59,02/09/2024 18:58,02/09/2024 18:57,02/09/2024 19:03,02/09/2024 19:05,02/09/2024 19:11,,,,"325,00","0,00","0,00","0,00","19,93","19,50","0,00","100,00","32,50","0,00","52,97",evet,,"100,10","0,00","0,00","100,10","0,00","0,00","0,00","100,00","0,00",1 Milano Pizza (Orta)
Arthur's Pizza,vz11-xbsr,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,18/09/2024 23:29,18/09/2024 23:29,18/09/2024 23:40,18/09/2024 23:44,18/09/2024 23:35,18/09/2024 23:46,18/09/2024 23:47,18/09/2024 23:57,,,,"325,00","0,00","0,00","0,00","19,93","19,50","0,00","100,00","32,50","0,00","52,97",evet,,"100,10","0,00","0,00","100,10","0,00","0,00","0,00","100,00","0,00",1 Milano Pizza (Orta)
Arthur's Pizza,vz11-xd8o,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,12/09/2024 23:04,12/09/2024 23:04,12/09/2024 23:15,,12/09/2024 23:13,12/09/2024 23:34,12/09/2024 23:21,12/09/2024 23:43,,,,"325,00","0,00","0,00","0,00","15,60","29,25","81,25","0,00","48,75","0,00","0,00",evet,,"150,15","0,00","0,00","150,15","0,00","0,00","81,25","0,00","0,00",1 Verona Pizza (Orta)
Arthur's Pizza,vz11-xkzz,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,27/08/2024 18:50,27/08/2024 18:51,27/08/2024 19:04,,27/08/2024 19:00,27/08/2024 19:13,27/08/2024 19:21,27/08/2024 19:26,,,,"650,00","0,00","0,00","0,00","47,49","39,00","0,00","150,00","65,00","0,00","148,31",evet,,"200,20","0,00","0,00","200,20","0,00","0,00","0,00","150,00","0,00","1 Milano Pizza (Orta), 1 Verona Pizza (Orta)"
Arthur's Pizza,vz11-xo9k,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,31/08/2024 23:21,31/08/2024 23:22,31/08/2024 23:32,,31/08/2024 23:32,31/08/2024 23:34,31/08/2024 23:39,31/08/2024 23:42,,,,"325,00","0,00","0,00","0,00","19,93","19,50","0,00","100,00","32,50","0,00","52,97",evet,,"100,10","0,00","0,00","100,10","0,00","0,00","0,00","100,00","0,00",1 Roma Pizza (Orta)
Arthur's Pizza,vz11-03ow,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,07/08/2024 21:51,07/08/2024 21:52,07/08/2024 22:01,,07/08/2024 22:00,07/08/2024 22:09,07/08/2024 21:59,07/08/2024 22:15,,,,"375,00","0,00","0,00","0,00","25,35","22,50","0,00","100,00","37,50","0,00","74,15",evet,,"115,50","0,00","0,00","115,50","0,00","0,00","0,00","100,00","0,00","1 Torino Pizza (Orta), 1 Coca-Cola (25 cl.)"
Arthur's Pizza,vz11-0f73,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,04/08/2024 21:46,04/08/2024 21:46,04/08/2024 21:56,,04/08/2024 21:57,04/08/2024 21:57,04/08/2024 21:50,04/08/2024 22:03,,,,"210,00","0,00","0,00","0,00","13,58","12,60","0,00","60,00","21,00","0,00","38,14",evet,,"64,68","0,00","0,00","64,68","0,00","0,00","0,00","60,00","0,00",1 Roma Pizza (Küçük Boy)
Arthur's Pizza,vz11-14bk,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,14/08/2024 20:30,14/08/2024 20:30,14/08/2024 20:40,,14/08/2024 20:36,14/08/2024 20:44,14/08/2024 20:43,14/08/2024 21:08,,,,"470,00","0,00","0,00","0,00","28,01","28,20","0,00","150,00","47,00","0,00","72,03",evet,,"144,76","0,00","0,00","144,76","0,00","0,00","0,00","150,00","0,00","1 Roma Pizza (Küçük Boy), 1 Milano Pizza (Küçük Boy), 1 Coca-Cola (25 cl.)"
Arthur's Pizza,vz11-19yc,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,17/08/2024 20:30,17/08/2024 20:30,17/08/2024 20:40,17/08/2024 20:44,17/08/2024 20:45,17/08/2024 20:45,17/08/2024 20:49,17/08/2024 20:57,,,,"325,00","0,00","0,00","0,00","19,93","19,50","0,00","100,00","32,50","0,00","52,97",evet,,"100,10","0,00","0,00","100,10","0,00","0,00","0,00","100,00","0,00",1 Milano Pizza (Orta)
Arthur's Pizza,vz11-1mmt,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,03/08/2024 19:04,03/08/2024 19:04,03/08/2024 19:14,03/08/2024 19:32,03/08/2024 19:11,03/08/2024 19:32,03/08/2024 19:27,03/08/2024 19:39,,,,"975,00","0,00","0,00","0,00","46,80","87,75","243,75","0,00","146,25","0,00","0,00",evet,,"450,45","0,00","0,00","450,45","0,00","0,00","243,75","0,00","0,00","1 Milano Pizza (Orta), 1 Verona Pizza (Orta), 1 Torino Pizza (Orta)"
Arthur's Pizza,vz11-1wj0,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,03/08/2024 16:19,03/08/2024 16:20,03/08/2024 16:29,,03/08/2024 16:24,03/08/2024 16:33,03/08/2024 16:35,03/08/2024 16:46,,,,"650,00","0,00","0,00","0,00","31,20","58,50","162,50","0,00","97,50","0,00","0,00",evet,,"300,30","0,00","0,00","300,30","0,00","0,00","162,50","0,00","0,00",2 Roma Pizza (Orta)
Arthur's Pizza,vz11-26o5,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,29/07/2024 20:54,29/07/2024 20:55,29/07/2024 21:04,29/07/2024 20:58,29/07/2024 21:15,29/07/2024 21:18,29/07/2024 21:12,29/07/2024 21:32,,,,"650,00","0,00","0,00","0,00","19,50","0,00","162,50","0,00","97,50","0,00","0,00",evet,,"370,50","0,00","0,00","370,50","0,00","0,00","162,50","0,00","0,00",2 Verona Pizza (Orta)
Arthur's Pizza,vz11-2w8v,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,02/08/2024 23:10,02/08/2024 23:11,02/08/2024 23:20,,02/08/2024 23:13,02/08/2024 23:22,02/08/2024 23:13,02/08/2024 23:30,,,,"460,00","0,00","0,00","0,00","26,92","27,60","0,00","150,00","46,00","0,00","67,80",evet,,"141,68","0,00","0,00","141,68","0,00","0,00","0,00","150,00","0,00","1 Milano Pizza (Küçük Boy), 1 Margherita Pizza (Küçük), 1 Lipton Ice Tea Şeftali (25 cl.)"
Arthur's Pizza,vz11-374e,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,08/08/2024 22:17,08/08/2024 22:17,08/08/2024 22:27,,08/08/2024 22:29,08/08/2024 22:30,08/08/2024 22:44,08/08/2024 22:46,,,,"210,00","0,00","0,00","0,00","13,58","12,60","0,00","60,00","21,00","0,00","38,14",evet,,"64,68","0,00","0,00","64,68","0,00","0,00","0,00","60,00","0,00",1 Verona Pizza (Küçük)
Arthur's Pizza,vz11-3ahz,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,01/08/2024 22:20,01/08/2024 22:21,01/08/2024 22:30,01/08/2024 22:31,01/08/2024 22:39,01/08/2024 22:41,01/08/2024 22:41,01/08/2024 22:49,,,,"210,00","0,00","0,00","0,00","13,58","12,60","0,00","60,00","21,00","0,00","38,14",evet,,"64,68","0,00","0,00","64,68","0,00","0,00","0,00","60,00","0,00",1 Verona Pizza (Küçük)
Arthur's Pizza,vz11-46qs,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,03/08/2024 23:23,03/08/2024 23:24,03/08/2024 23:33,03/08/2024 23:45,03/08/2024 23:27,03/08/2024 23:49,03/08/2024 23:45,04/08/2024 00:05,,,,"585,00","0,00","0,00","0,00","40,46","35,10","0,00","150,00","58,50","0,00","120,76",evet,,"180,18","0,00","0,00","180,18","0,00","0,00","0,00","150,00","0,00","1 Milano Pizza (Orta), 1 Coca-Cola (25 cl.), 1 Verona Pizza (Küçük)"
Arthur's Pizza,vz11-4cfh,vz11,Yemeksepeti Teslimatlı,Kapıda Ödeme,,Teslim Edildi,02/08/2024 22:17,02/08/2024 22:17,02/08/2024 22:25,,02/08/2024 22:19,02/08/2024 22:28,02/08/2024 22:40,02/08/2024 22:51,,,,"325,00","0,00","0,00","0,00","19,93","19,50","0,00","100,00","32,50","0,00","52,97",evet,,"100,10","0,00","0,00","100,10","0,00","0,00","0,00","100,00","0,00",1 Torino Pizza (Orta)
Arthur's Pizza,vz11-4rpp,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,17/08/2024 23:43,17/08/2024 23:44,17/08/2024 23:53,18/08/2024 00:09,17/08/2024 23:55,18/08/2024 00:10,18/08/2024 00:09,18/08/2024 00:30,,,,"650,00","0,00","0,00","0,00","47,49","39,00","0,00","150,00","65,00","0,00","148,31",evet,,"200,20","0,00","0,00","200,20","0,00","0,00","0,00","150,00","0,00","1 Roma Pizza (Orta), 1 Torino Pizza (Orta)"
Arthur's Pizza,vz11-528u,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,13/08/2024 23:33,13/08/2024 23:33,13/08/2024 23:43,,13/08/2024 23:43,13/08/2024 23:46,13/08/2024 23:52,13/08/2024 23:54,,,,"210,00","0,00","0,00","0,00","13,58","12,60","0,00","60,00","21,00","0,00","38,14",evet,,"64,68","0,00","0,00","64,68","0,00","0,00","0,00","60,00","0,00",1 Milano Pizza (Küçük Boy)
Arthur's Pizza,vz11-59mz,vz11,Yemeksepeti Teslimatlı,Online,,Teslim Edildi,18/08/2024 19:12,18/08/2024 19:12,18/08/2024 19:22,18/08/2024 19:20,18/08/2024 19:52,18/08/2024 19:52,18/08/2024 19:12,18/08/2024 20:03,,,,"210,00","0,00","0,00","0,00","13,58","12,60","0,00","60,00","21,00","0,00","38,14",evet,,"64,68","0,00","0,00","64,68","0,00","0,00","0,00","60,00","0,00",1 Roma Pizza (Küçük Boy)
